specificity_target,threshold_train,sensitivity,specificity,PPV_at_pi,TP_per_100k,FP_per_100k,referrals_per_100k,split
0.999,0.6841862856936342,0.99999999999975,0.0,0.0024999999999968767,249.9999999999375,99750.0,99999.99999999994,35
0.95,0.7322681685416348,0.9999999999998334,0.038461538461536986,0.0025997400259942607,249.99999999995833,95913.46153846169,96163.46153846165,36
0.97,0.7322681685416348,0.9999999999998334,0.038461538461536986,0.0025997400259942607,249.99999999995833,95913.46153846169,96163.46153846165,36
0.98,0.7322681685416348,0.9999999999998334,0.038461538461536986,0.0025997400259942607,249.99999999995833,95913.46153846169,96163.46153846165,36
0.99,0.7322681685416348,0.9999999999998334,0.038461538461536986,0.0025997400259942607,249.99999999995833,95913.46153846169,96163.46153846165,36
0.995,0.7322681685416348,0.9999999999998334,0.038461538461536986,0.0025997400259942607,249.99999999995833,95913.46153846169,96163.46153846165,36
0.999,0.7322681685416348,0.9999999999998334,0.038461538461536986,0.0025997400259942607,249.99999999995833,95913.46153846169,96163.46153846165,36
0.95,0.7077981878519906,0.99999999999975,0.03571428571428444,0.0025923525599448154,249.9999999999375,96187.50000000012,96437.50000000006,37
0.97,0.7077981878519906,0.99999999999975,0.03571428571428444,0.0025923525599448154,249.9999999999375,96187.50000000012,96437.50000000006,37
0.98,0.7077981878519906,0.99999999999975,0.03571428571428444,0.0025923525599448154,249.9999999999375,96187.50000000012,96437.50000000006,37
0.99,0.7077981878519906,0.99999999999975,0.03571428571428444,0.0025923525599448154,249.9999999999375,96187.50000000012,96437.50000000006,37
0.995,0.7077981878519906,0.99999999999975,0.03571428571428444,0.0025923525599448154,249.9999999999375,96187.50000000012,96437.50000000006,37
0.999,0.7077981878519906,0.99999999999975,0.03571428571428444,0.0025923525599448154,249.9999999999375,96187.50000000012,96437.50000000006,37
0.95,0.6653605280357457,0.7499999999998125,0.14814814814814267,0.002201745086843463,187.49999999995313,84972.22222222277,85159.72222222273,38
0.97,0.6653605280357457,0.7499999999998125,0.14814814814814267,0.002201745086843463,187.49999999995313,84972.22222222277,85159.72222222273,38
0.98,0.6653605280357457,0.7499999999998125,0.14814814814814267,0.002201745086843463,187.49999999995313,84972.22222222277,85159.72222222273,38
0.99,0.6653605280357457,0.7499999999998125,0.14814814814814267,0.002201745086843463,187.49999999995313,84972.22222222277,85159.72222222273,38
0.995,0.6653605280357457,0.7499999999998125,0.14814814814814267,0.002201745086843463,187.49999999995313,84972.22222222277,85159.72222222273,38
0.999,0.6653605280357457,0.7499999999998125,0.14814814814814267,0.002201745086843463,187.49999999995313,84972.22222222277,85159.72222222273,38
0.95,0.6537541203304316,0.999999999999875,0.08333333333332987,0.002726653033398175,249.99999999996874,91437.50000000033,91687.5000000003,39
0.97,0.6537541203304316,0.999999999999875,0.08333333333332987,0.002726653033398175,249.99999999996874,91437.50000000033,91687.5000000003,39
0.98,0.6537541203304316,0.999999999999875,0.08333333333332987,0.002726653033398175,249.99999999996874,91437.50000000033,91687.5000000003,39
0.99,0.6537541203304316,0.999999999999875,0.08333333333332987,0.002726653033398175,249.99999999996874,91437.50000000033,91687.5000000003,39
0.995,0.6537541203304316,0.999999999999875,0.08333333333332987,0.002726653033398175,249.99999999996874,91437.50000000033,91687.5000000003,39
0.999,0.6537541203304316,0.999999999999875,0.08333333333332987,0.002726653033398175,249.99999999996874,91437.50000000033,91687.5000000003,39
0.95,0.818588924653913,0.9999999999998334,0.039999999999998405,0.0026038954275564795,249.99999999995833,95760.00000000016,96010.00000000012,40
0.97,0.818588924653913,0.9999999999998334,0.039999999999998405,0.0026038954275564795,249.99999999995833,95760.00000000016,96010.00000000012,40
0.98,0.818588924653913,0.9999999999998334,0.039999999999998405,0.0026038954275564795,249.99999999995833,95760.00000000016,96010.00000000012,40
0.99,0.818588924653913,0.9999999999998334,0.039999999999998405,0.0026038954275564795,249.99999999995833,95760.00000000016,96010.00000000012,40
0.995,0.818588924653913,0.9999999999998334,0.039999999999998405,0.0026038954275564795,249.99999999995833,95760.00000000016,96010.00000000012,40
0.999,0.818588924653913,0.9999999999998334,0.039999999999998405,0.0026038954275564795,249.99999999995833,95760.00000000016,96010.00000000012,40
0.95,0.7088747055577995,0.9999999999997999,0.03703703703703567,0.0025959042399737084,249.99999999994998,96055.5555555557,96305.55555555565,41
0.97,0.7088747055577995,0.9999999999997999,0.03703703703703567,0.0025959042399737084,249.99999999994998,96055.5555555557,96305.55555555565,41
0.98,0.7088747055577995,0.9999999999997999,0.03703703703703567,0.0025959042399737084,249.99999999994998,96055.5555555557,96305.55555555565,41
0.99,0.7088747055577995,0.9999999999997999,0.03703703703703567,0.0025959042399737084,249.99999999994998,96055.5555555557,96305.55555555565,41
0.995,0.7088747055577995,0.9999999999997999,0.03703703703703567,0.0025959042399737084,249.99999999994998,96055.5555555557,96305.55555555565,41
0.999,0.7088747055577995,0.9999999999997999,0.03703703703703567,0.0025959042399737084,249.99999999994998,96055.5555555557,96305.55555555565,41
0.95,0.6733401121505906,0.9999999999997999,0.07407407407407134,0.002699460107974943,249.99999999994998,92361.11111111139,92611.11111111134,42
0.97,0.6733401121505906,0.9999999999997999,0.07407407407407134,0.002699460107974943,249.99999999994998,92361.11111111139,92611.11111111134,42
0.98,0.6733401121505906,0.9999999999997999,0.07407407407407134,0.002699460107974943,249.99999999994998,92361.11111111139,92611.11111111134,42
0.99,0.6733401121505906,0.9999999999997999,0.07407407407407134,0.002699460107974943,249.99999999994998,92361.11111111139,92611.11111111134,42
0.995,0.6733401121505906,0.9999999999997999,0.07407407407407134,0.002699460107974943,249.99999999994998,92361.11111111139,92611.11111111134,42
0.999,0.6733401121505906,0.9999999999997999,0.07407407407407134,0.002699460107974943,249.99999999994998,92361.11111111139,92611.11111111134,42
0.95,0.7085190454682329,0.99999999999975,0.111111111111107,0.002811621368318523,249.9999999999375,88666.66666666708,88916.66666666702,43
0.97,0.7085190454682329,0.99999999999975,0.111111111111107,0.002811621368318523,249.9999999999375,88666.66666666708,88916.66666666702,43
0.98,0.7085190454682329,0.99999999999975,0.111111111111107,0.002811621368318523,249.9999999999375,88666.66666666708,88916.66666666702,43
0.99,0.7085190454682329,0.99999999999975,0.111111111111107,0.002811621368318523,249.9999999999375,88666.66666666708,88916.66666666702,43
0.995,0.7085190454682329,0.99999999999975,0.111111111111107,0.002811621368318523,249.9999999999375,88666.66666666708,88916.66666666702,43
0.999,0.7085190454682329,0.99999999999975,0.111111111111107,0.002811621368318523,249.9999999999375,88666.66666666708,88916.66666666702,43
0.95,0.6930218347545161,0.99999999999975,0.10714285714285332,0.0027991602519205788,249.9999999999375,89062.50000000038,89312.50000000032,44
0.97,0.6930218347545161,0.99999999999975,0.10714285714285332,0.0027991602519205788,249.9999999999375,89062.50000000038,89312.50000000032,44
0.98,0.6930218347545161,0.99999999999975,0.10714285714285332,0.0027991602519205788,249.9999999999375,89062.50000000038,89312.50000000032,44
0.99,0.6930218347545161,0.99999999999975,0.10714285714285332,0.0027991602519205788,249.9999999999375,89062.50000000038,89312.50000000032,44
0.995,0.6930218347545161,0.99999999999975,0.10714285714285332,0.0027991602519205788,249.9999999999375,89062.50000000038,89312.50000000032,44
0.999,0.6930218347545161,0.99999999999975,0.10714285714285332,0.0027991602519205788,249.9999999999375,89062.50000000038,89312.50000000032,44
0.95,0.6548899547519629,0.8333333333331945,0.15384615384614794,0.0024622144778177935,208.3333333332986,84403.84615384674,84612.17948718004,45
0.97,0.6548899547519629,0.8333333333331945,0.15384615384614794,0.0024622144778177935,208.3333333332986,84403.84615384674,84612.17948718004,45
0.98,0.6548899547519629,0.8333333333331945,0.15384615384614794,0.0024622144778177935,208.3333333332986,84403.84615384674,84612.17948718004,45
0.99,0.6548899547519629,0.8333333333331945,0.15384615384614794,0.0024622144778177935,208.3333333332986,84403.84615384674,84612.17948718004,45
0.995,0.6548899547519629,0.8333333333331945,0.15384615384614794,0.0024622144778177935,208.3333333332986,84403.84615384674,84612.17948718004,45
0.999,0.6548899547519629,0.8333333333331945,0.15384615384614794,0.0024622144778177935,208.3333333332986,84403.84615384674,84612.17948718004,45
0.95,0.6949188942732059,0.9999999999997999,0.0,0.0024999999999970007,249.99999999994998,99750.0,99999.99999999996,46
0.97,0.6949188942732059,0.9999999999997999,0.0,0.0024999999999970007,249.99999999994998,99750.0,99999.99999999996,46
0.98,0.6949188942732059,0.9999999999997999,0.0,0.0024999999999970007,249.99999999994998,99750.0,99999.99999999996,46
0.99,0.6949188942732059,0.9999999999997999,0.0,0.0024999999999970007,249.99999999994998,99750.0,99999.99999999996,46
0.995,0.6949188942732059,0.9999999999997999,0.0,0.0024999999999970007,249.99999999994998,99750.0,99999.99999999996,46
0.999,0.6949188942732059,0.9999999999997999,0.0,0.0024999999999970007,249.99999999994998,99750.0,99999.99999999996,46
0.95,0.6656792932740159,0.79999999999984,0.11538461538461095,0.002261410337251541,199.99999999995998,88240.38461538506,88440.38461538502,47
0.97,0.6656792932740159,0.79999999999984,0.11538461538461095,0.002261410337251541,199.99999999995998,88240.38461538506,88440.38461538502,47
0.98,0.6656792932740159,0.79999999999984,0.11538461538461095,0.002261410337251541,199.99999999995998,88240.38461538506,88440.38461538502,47
0.99,0.6656792932740159,0.79999999999984,0.11538461538461095,0.002261410337251541,199.99999999995998,88240.38461538506,88440.38461538502,47
0.995,0.6656792932740159,0.79999999999984,0.11538461538461095,0.002261410337251541,199.99999999995998,88240.38461538506,88440.38461538502,47
0.999,0.6656792932740159,0.79999999999984,0.11538461538461095,0.002261410337251541,199.99999999995998,88240.38461538506,88440.38461538502,47
0.95,0.6504502170572731,0.8333333333331945,0.19230769230768494,0.0025791603840928552,208.3333333332986,80567.30769230843,80775.64102564173,48
0.97,0.6504502170572731,0.8333333333331945,0.19230769230768494,0.0025791603840928552,208.3333333332986,80567.30769230843,80775.64102564173,48
0.98,0.6504502170572731,0.8333333333331945,0.19230769230768494,0.0025791603840928552,208.3333333332986,80567.30769230843,80775.64102564173,48
0.99,0.6504502170572731,0.8333333333331945,0.19230769230768494,0.0025791603840928552,208.3333333332986,80567.30769230843,80775.64102564173,48
0.995,0.6504502170572731,0.8333333333331945,0.19230769230768494,0.0025791603840928552,208.3333333332986,80567.30769230843,80775.64102564173,48
0.999,0.6504502170572731,0.8333333333331945,0.19230769230768494,0.0025791603840928552,208.3333333332986,80567.30769230843,80775.64102564173,48
0.95,0.746982138757991,0.9999999999997999,0.03703703703703567,0.0025959042399737084,249.99999999994998,96055.5555555557,96305.55555555565,49
0.97,0.746982138757991,0.9999999999997999,0.03703703703703567,0.0025959042399737084,249.99999999994998,96055.5555555557,96305.55555555565,49
0.98,0.746982138757991,0.9999999999997999,0.03703703703703567,0.0025959042399737084,249.99999999994998,96055.5555555557,96305.55555555565,49
0.99,0.746982138757991,0.9999999999997999,0.03703703703703567,0.0025959042399737084,249.99999999994998,96055.5555555557,96305.55555555565,49
0.995,0.746982138757991,0.9999999999997999,0.03703703703703567,0.0025959042399737084,249.99999999994998,96055.5555555557,96305.55555555565,49
0.999,0.746982138757991,0.9999999999997999,0.03703703703703567,0.0025959042399737084,249.99999999994998,96055.5555555557,96305.55555555565,49
0.95,0.6430461957025362,0.9999999999997999,0.18518518518517835,0.0030664395229938984,249.99999999994998,81277.77777777846,81527.77777777842,50
0.97,0.6430461957025362,0.9999999999997999,0.18518518518517835,0.0030664395229938984,249.99999999994998,81277.77777777846,81527.77777777842,50
0.98,0.6430461957025362,0.9999999999997999,0.18518518518517835,0.0030664395229938984,249.99999999994998,81277.77777777846,81527.77777777842,50
0.99,0.6430461957025362,0.9999999999997999,0.18518518518517835,0.0030664395229938984,249.99999999994998,81277.77777777846,81527.77777777842,50
0.995,0.6430461957025362,0.9999999999997999,0.18518518518517835,0.0030664395229938984,249.99999999994998,81277.77777777846,81527.77777777842,50
0.999,0.6430461957025362,0.9999999999997999,0.18518518518517835,0.0030664395229938984,249.99999999994998,81277.77777777846,81527.77777777842,50
0.95,0.6768259710852473,0.9999999999996666,0.10714285714285332,0.002799160251920346,249.99999999991664,89062.50000000038,89312.50000000029,51
0.97,0.6768259710852473,0.9999999999996666,0.10714285714285332,0.002799160251920346,249.99999999991664,89062.50000000038,89312.50000000029,51
0.98,0.6768259710852473,0.9999999999996666,0.10714285714285332,0.002799160251920346,249.99999999991664,89062.50000000038,89312.50000000029,51
0.99,0.6768259710852473,0.9999999999996666,0.10714285714285332,0.002799160251920346,249.99999999991664,89062.50000000038,89312.50000000029,51
0.995,0.6768259710852473,0.9999999999996666,0.10714285714285332,0.002799160251920346,249.99999999991664,89062.50000000038,89312.50000000029,51
0.999,0.6768259710852473,0.9999999999996666,0.10714285714285332,0.002799160251920346,249.99999999991664,89062.50000000038,89312.50000000029,51
0.95,0.6694647216713101,0.6666666666664445,0.17241379310344235,0.0020148683387726735,166.66666666661112,82551.72413793163,82718.39080459824,52
0.97,0.6694647216713101,0.6666666666664445,0.17241379310344235,0.0020148683387726735,166.66666666661112,82551.72413793163,82718.39080459824,52
0.98,0.6694647216713101,0.6666666666664445,0.17241379310344235,0.0020148683387726735,166.66666666661112,82551.72413793163,82718.39080459824,52
0.99,0.6694647216713101,0.6666666666664445,0.17241379310344235,0.0020148683387726735,166.66666666661112,82551.72413793163,82718.39080459824,52
0.995,0.6694647216713101,0.6666666666664445,0.17241379310344235,0.0020148683387726735,166.66666666661112,82551.72413793163,82718.39080459824,52
0.999,0.6694647216713101,0.6666666666664445,0.17241379310344235,0.0020148683387726735,166.66666666661112,82551.72413793163,82718.39080459824,52
0.95,0.6380368323123256,0.8749999999998906,0.20833333333332466,0.0027624309392226564,218.74999999997266,78968.75000000087,79187.50000000084,53
0.97,0.6380368323123256,0.8749999999998906,0.20833333333332466,0.0027624309392226564,218.74999999997266,78968.75000000087,79187.50000000084,53
0.98,0.6380368323123256,0.8749999999998906,0.20833333333332466,0.0027624309392226564,218.74999999997266,78968.75000000087,79187.50000000084,53
0.99,0.6380368323123256,0.8749999999998906,0.20833333333332466,0.0027624309392226564,218.74999999997266,78968.75000000087,79187.50000000084,53
0.995,0.6380368323123256,0.8749999999998906,0.20833333333332466,0.0027624309392226564,218.74999999997266,78968.75000000087,79187.50000000084,53
0.999,0.6380368323123256,0.8749999999998906,0.20833333333332466,0.0027624309392226564,218.74999999997266,78968.75000000087,79187.50000000084,53
0.95,0.6380074183385721,0.6666666666664445,0.21428571428570664,0.002122015915115935,166.66666666661112,78375.00000000076,78541.66666666737,54
0.97,0.6380074183385721,0.6666666666664445,0.21428571428570664,0.002122015915115935,166.66666666661112,78375.00000000076,78541.66666666737,54
0.98,0.6380074183385721,0.6666666666664445,0.21428571428570664,0.002122015915115935,166.66666666661112,78375.00000000076,78541.66666666737,54
0.99,0.6380074183385721,0.6666666666664445,0.21428571428570664,0.002122015915115935,166.66666666661112,78375.00000000076,78541.66666666737,54
0.995,0.6380074183385721,0.6666666666664445,0.21428571428570664,0.002122015915115935,166.66666666661112,78375.00000000076,78541.66666666737,54
0.999,0.6380074183385721,0.6666666666664445,0.21428571428570664,0.002122015915115935,166.66666666661112,78375.00000000076,78541.66666666737,54
0.95,0.664961166850043,0.99999999999975,0.07407407407407134,0.0026994601079748082,249.9999999999375,92361.11111111139,92611.11111111133,55
0.97,0.664961166850043,0.99999999999975,0.07407407407407134,0.0026994601079748082,249.9999999999375,92361.11111111139,92611.11111111133,55
0.98,0.664961166850043,0.99999999999975,0.07407407407407134,0.0026994601079748082,249.9999999999375,92361.11111111139,92611.11111111133,55
0.99,0.664961166850043,0.99999999999975,0.07407407407407134,0.0026994601079748082,249.9999999999375,92361.11111111139,92611.11111111133,55
0.995,0.664961166850043,0.99999999999975,0.07407407407407134,0.0026994601079748082,249.9999999999375,92361.11111111139,92611.11111111133,55
0.999,0.664961166850043,0.99999999999975,0.07407407407407134,0.0026994601079748082,249.9999999999375,92361.11111111139,92611.11111111133,55
0.95,0.6244862142090589,0.8333333333331945,0.2799999999999888,0.002892380313298095,208.3333333332986,71820.00000000112,72028.33333333442,56
0.97,0.6244862142090589,0.8333333333331945,0.2799999999999888,0.002892380313298095,208.3333333332986,71820.00000000112,72028.33333333442,56
0.98,0.6244862142090589,0.8333333333331945,0.2799999999999888,0.002892380313298095,208.3333333332986,71820.00000000112,72028.33333333442,56
0.99,0.6244862142090589,0.8333333333331945,0.2799999999999888,0.002892380313298095,208.3333333332986,71820.00000000112,72028.33333333442,56
0.995,0.6244862142090589,0.8333333333331945,0.2799999999999888,0.002892380313298095,208.3333333332986,71820.00000000112,72028.33333333442,56
0.999,0.6244862142090589,0.8333333333331945,0.2799999999999888,0.002892380313298095,208.3333333332986,71820.00000000112,72028.33333333442,56
0.95,0.9192635761760879,0.99999999999975,0.0,0.0024999999999968767,249.9999999999375,99750.0,99999.99999999994,57
0.97,0.9192635761760879,0.99999999999975,0.0,0.0024999999999968767,249.9999999999375,99750.0,99999.99999999994,57
0.98,0.9192635761760879,0.99999999999975,0.0,0.0024999999999968767,249.9999999999375,99750.0,99999.99999999994,57
0.99,0.9192635761760879,0.99999999999975,0.0,0.0024999999999968767,249.9999999999375,99750.0,99999.99999999994,57
0.995,0.9192635761760879,0.99999999999975,0.0,0.0024999999999968767,249.9999999999375,99750.0,99999.99999999994,57
0.999,0.9192635761760879,0.99999999999975,0.0,0.0024999999999968767,249.9999999999375,99750.0,99999.99999999994,57
0.95,0.6528266769774547,0.9999999999998571,0.07999999999999681,0.0027168006954976292,249.99999999996427,91770.00000000032,92020.00000000029,58
0.97,0.6528266769774547,0.9999999999998571,0.07999999999999681,0.0027168006954976292,249.99999999996427,91770.00000000032,92020.00000000029,58
0.98,0.6528266769774547,0.9999999999998571,0.07999999999999681,0.0027168006954976292,249.99999999996427,91770.00000000032,92020.00000000029,58
0.99,0.6528266769774547,0.9999999999998571,0.07999999999999681,0.0027168006954976292,249.99999999996427,91770.00000000032,92020.00000000029,58
0.995,0.6528266769774547,0.9999999999998571,0.07999999999999681,0.0027168006954976292,249.99999999996427,91770.00000000032,92020.00000000029,58
0.999,0.6528266769774547,0.9999999999998571,0.07999999999999681,0.0027168006954976292,249.99999999996427,91770.00000000032,92020.00000000029,58
0.95,0.6805734931185801,0.9999999999995,0.09999999999999667,0.0027770063871102105,249.999999999875,89775.00000000033,90025.0000000002,59
0.97,0.6805734931185801,0.9999999999995,0.09999999999999667,0.0027770063871102105,249.999999999875,89775.00000000033,90025.0000000002,59
0.98,0.6805734931185801,0.9999999999995,0.09999999999999667,0.0027770063871102105,249.999999999875,89775.00000000033,90025.0000000002,59
0.99,0.6805734931185801,0.9999999999995,0.09999999999999667,0.0027770063871102105,249.999999999875,89775.00000000033,90025.0000000002,59
0.995,0.6805734931185801,0.9999999999995,0.09999999999999667,0.0027770063871102105,249.999999999875,89775.00000000033,90025.0000000002,59
0.999,0.6805734931185801,0.9999999999995,0.09999999999999667,0.0027770063871102105,249.999999999875,89775.00000000033,90025.0000000002,59
0.95,0.6434794578862651,0.79999999999984,0.14814814814814267,0.002348183419212727,199.99999999995998,84972.22222222277,85172.22222222273,60
0.97,0.6434794578862651,0.79999999999984,0.14814814814814267,0.002348183419212727,199.99999999995998,84972.22222222277,85172.22222222273,60
0.98,0.6434794578862651,0.79999999999984,0.14814814814814267,0.002348183419212727,199.99999999995998,84972.22222222277,85172.22222222273,60
0.99,0.6434794578862651,0.79999999999984,0.14814814814814267,0.002348183419212727,199.99999999995998,84972.22222222277,85172.22222222273,60
0.995,0.6434794578862651,0.79999999999984,0.14814814814814267,0.002348183419212727,199.99999999995998,84972.22222222277,85172.22222222273,60
0.999,0.6434794578862651,0.79999999999984,0.14814814814814267,0.002348183419212727,199.99999999995998,84972.22222222277,85172.22222222273,60
0.95,0.6852731950842625,0.9999999999998571,0.039999999999998405,0.0026038954275565416,249.99999999996427,95760.00000000016,96010.00000000013,61
0.97,0.6852731950842625,0.9999999999998571,0.039999999999998405,0.0026038954275565416,249.99999999996427,95760.00000000016,96010.00000000013,61
0.98,0.6852731950842625,0.9999999999998571,0.039999999999998405,0.0026038954275565416,249.99999999996427,95760.00000000016,96010.00000000013,61
0.99,0.6852731950842625,0.9999999999998571,0.039999999999998405,0.0026038954275565416,249.99999999996427,95760.00000000016,96010.00000000013,61
0.995,0.6852731950842625,0.9999999999998571,0.039999999999998405,0.0026038954275565416,249.99999999996427,95760.00000000016,96010.00000000013,61
0.999,0.6852731950842625,0.9999999999998571,0.039999999999998405,0.0026038954275565416,249.99999999996427,95760.00000000016,96010.00000000013,61
0.95,0.6425147652976254,0.8333333333331945,0.19999999999999202,0.002603895427555916,208.3333333332986,79800.0000000008,80008.3333333341,62
0.97,0.6425147652976254,0.8333333333331945,0.19999999999999202,0.002603895427555916,208.3333333332986,79800.0000000008,80008.3333333341,62
0.98,0.6425147652976254,0.8333333333331945,0.19999999999999202,0.002603895427555916,208.3333333332986,79800.0000000008,80008.3333333341,62
0.99,0.6425147652976254,0.8333333333331945,0.19999999999999202,0.002603895427555916,208.3333333332986,79800.0000000008,80008.3333333341,62
0.995,0.6425147652976254,0.8333333333331945,0.19999999999999202,0.002603895427555916,208.3333333332986,79800.0000000008,80008.3333333341,62
0.999,0.6425147652976254,0.8333333333331945,0.19999999999999202,0.002603895427555916,208.3333333332986,79800.0000000008,80008.3333333341,62
0.95,0.6665660878461798,0.7499999999998125,0.14814814814814267,0.002201745086843463,187.49999999995313,84972.22222222277,85159.72222222273,63
0.97,0.6665660878461798,0.7499999999998125,0.14814814814814267,0.002201745086843463,187.49999999995313,84972.22222222277,85159.72222222273,63
0.98,0.6665660878461798,0.7499999999998125,0.14814814814814267,0.002201745086843463,187.49999999995313,84972.22222222277,85159.72222222273,63
0.99,0.6665660878461798,0.7499999999998125,0.14814814814814267,0.002201745086843463,187.49999999995313,84972.22222222277,85159.72222222273,63
0.995,0.6665660878461798,0.7499999999998125,0.14814814814814267,0.002201745086843463,187.49999999995313,84972.22222222277,85159.72222222273,63
0.999,0.6665660878461798,0.7499999999998125,0.14814814814814267,0.002201745086843463,187.49999999995313,84972.22222222277,85159.72222222273,63
0.95,0.6726473622607863,0.9999999999995,0.2068965517241308,0.003150119487285329,249.999999999875,79112.06896551796,79362.06896551783,64
0.97,0.6726473622607863,0.9999999999995,0.2068965517241308,0.003150119487285329,249.999999999875,79112.06896551796,79362.06896551783,64
0.98,0.6726473622607863,0.9999999999995,0.2068965517241308,0.003150119487285329,249.999999999875,79112.06896551796,79362.06896551783,64
0.99,0.6726473622607863,0.9999999999995,0.2068965517241308,0.003150119487285329,249.999999999875,79112.06896551796,79362.06896551783,64
0.995,0.6726473622607863,0.9999999999995,0.2068965517241308,0.003150119487285329,249.999999999875,79112.06896551796,79362.06896551783,64
0.999,0.6726473622607863,0.9999999999995,0.2068965517241308,0.003150119487285329,249.999999999875,79112.06896551796,79362.06896551783,64
0.95,0.7173651419343388,0.9999999999995,0.0,0.002499999999996253,249.999999999875,99750.0,99999.99999999987,65
0.97,0.7173651419343388,0.9999999999995,0.0,0.002499999999996253,249.999999999875,99750.0,99999.99999999987,65
0.98,0.7173651419343388,0.9999999999995,0.0,0.002499999999996253,249.999999999875,99750.0,99999.99999999987,65
0.99,0.7173651419343388,0.9999999999995,0.0,0.002499999999996253,249.999999999875,99750.0,99999.99999999987,65
0.995,0.7173651419343388,0.9999999999995,0.0,0.002499999999996253,249.999999999875,99750.0,99999.99999999987,65
0.999,0.7173651419343388,0.9999999999995,0.0,0.002499999999996253,249.999999999875,99750.0,99999.99999999987,65
0.95,0.6672715922075043,0.9999999999997999,0.07407407407407134,0.002699460107974943,249.99999999994998,92361.11111111139,92611.11111111134,66
0.97,0.6672715922075043,0.9999999999997999,0.07407407407407134,0.002699460107974943,249.99999999994998,92361.11111111139,92611.11111111134,66
0.98,0.6672715922075043,0.9999999999997999,0.07407407407407134,0.002699460107974943,249.99999999994998,92361.11111111139,92611.11111111134,66
0.99,0.6672715922075043,0.9999999999997999,0.07407407407407134,0.002699460107974943,249.99999999994998,92361.11111111139,92611.11111111134,66
0.995,0.6672715922075043,0.9999999999997999,0.07407407407407134,0.002699460107974943,249.99999999994998,92361.11111111139,92611.11111111134,66
0.999,0.6672715922075043,0.9999999999997999,0.07407407407407134,0.002699460107974943,249.99999999994998,92361.11111111139,92611.11111111134,66
0.95,0.8802540692861854,0.9999999999998571,0.0,0.0024999999999971434,249.99999999996427,99750.0,99999.99999999997,67
0.97,0.8802540692861854,0.9999999999998571,0.0,0.0024999999999971434,249.99999999996427,99750.0,99999.99999999997,67
0.98,0.8802540692861854,0.9999999999998571,0.0,0.0024999999999971434,249.99999999996427,99750.0,99999.99999999997,67
0.99,0.8802540692861854,0.9999999999998571,0.0,0.0024999999999971434,249.99999999996427,99750.0,99999.99999999997,67
0.995,0.8802540692861854,0.9999999999998571,0.0,0.0024999999999971434,249.99999999996427,99750.0,99999.99999999997,67
0.999,0.8802540692861854,0.9999999999998571,0.0,0.0024999999999971434,249.99999999996427,99750.0,99999.99999999997,67
0.95,0.6918241383310798,0.9999999999998334,0.038461538461536986,0.0025997400259942607,249.99999999995833,95913.46153846169,96163.46153846165,68
0.97,0.6918241383310798,0.9999999999998334,0.038461538461536986,0.0025997400259942607,249.99999999995833,95913.46153846169,96163.46153846165,68
0.98,0.6918241383310798,0.9999999999998334,0.038461538461536986,0.0025997400259942607,249.99999999995833,95913.46153846169,96163.46153846165,68
0.99,0.6918241383310798,0.9999999999998334,0.038461538461536986,0.0025997400259942607,249.99999999995833,95913.46153846169,96163.46153846165,68
0.995,0.6918241383310798,0.9999999999998334,0.038461538461536986,0.0025997400259942607,249.99999999995833,95913.46153846169,96163.46153846165,68
0.999,0.6918241383310798,0.9999999999998334,0.038461538461536986,0.0025997400259942607,249.99999999995833,95913.46153846169,96163.46153846165,68
0.95,0.6692925823919194,0.7499999999998125,0.07142857142856888,0.002020202020199334,187.49999999995313,92625.00000000026,92812.50000000022,69
0.97,0.6692925823919194,0.7499999999998125,0.07142857142856888,0.002020202020199334,187.49999999995313,92625.00000000026,92812.50000000022,69
0.98,0.6692925823919194,0.7499999999998125,0.07142857142856888,0.002020202020199334,187.49999999995313,92625.00000000026,92812.50000000022,69
0.99,0.6692925823919194,0.7499999999998125,0.07142857142856888,0.002020202020199334,187.49999999995313,92625.00000000026,92812.50000000022,69
0.995,0.6692925823919194,0.7499999999998125,0.07142857142856888,0.002020202020199334,187.49999999995313,92625.00000000026,92812.50000000022,69
0.999,0.6692925823919194,0.7499999999998125,0.07142857142856888,0.002020202020199334,187.49999999995313,92625.00000000026,92812.50000000022,69
0.95,0.6949735223232353,0.99999999999975,0.10714285714285332,0.0027991602519205788,249.9999999999375,89062.50000000038,89312.50000000032,70
0.97,0.6949735223232353,0.99999999999975,0.10714285714285332,0.0027991602519205788,249.9999999999375,89062.50000000038,89312.50000000032,70
0.98,0.6949735223232353,0.99999999999975,0.10714285714285332,0.0027991602519205788,249.9999999999375,89062.50000000038,89312.50000000032,70
0.99,0.6949735223232353,0.99999999999975,0.10714285714285332,0.0027991602519205788,249.9999999999375,89062.50000000038,89312.50000000032,70
0.995,0.6949735223232353,0.99999999999975,0.10714285714285332,0.0027991602519205788,249.9999999999375,89062.50000000038,89312.50000000032,70
0.999,0.6949735223232353,0.99999999999975,0.10714285714285332,0.0027991602519205788,249.9999999999375,89062.50000000038,89312.50000000032,70
0.95,0.6460261246022047,0.9999999999997999,0.2307692307692219,0.0032475643267500308,249.99999999994998,76730.7692307701,76980.76923077006,71
0.97,0.6460261246022047,0.9999999999997999,0.2307692307692219,0.0032475643267500308,249.99999999994998,76730.7692307701,76980.76923077006,71
0.98,0.6460261246022047,0.9999999999997999,0.2307692307692219,0.0032475643267500308,249.99999999994998,76730.7692307701,76980.76923077006,71
