specificity_target,threshold_train,sensitivity,specificity,PPV_at_pi,TP_per_100k,FP_per_100k,referrals_per_100k,split
0.999,inf,0.0,0.9999999999999616,0.0,0.0,3.831768236040034e-09,3.831768236040034e-09,71
0.8,0.7966976193173863,0.0,0.9666666666666345,0.0,0.0,3325.000000003211,3325.000000003211,72
0.95,inf,0.0,0.9999999999999667,0.0,0.0,3.322342401190781e-09,3.322342401190781e-09,72
0.97,inf,0.0,0.9999999999999667,0.0,0.0,3.322342401190781e-09,3.322342401190781e-09,72
0.98,inf,0.0,0.9999999999999667,0.0,0.0,3.322342401190781e-09,3.322342401190781e-09,72
0.99,inf,0.0,0.9999999999999667,0.0,0.0,3.322342401190781e-09,3.322342401190781e-09,72
0.995,inf,0.0,0.9999999999999667,0.0,0.0,3.322342401190781e-09,3.322342401190781e-09,72
0.999,inf,0.0,0.9999999999999667,0.0,0.0,3.322342401190781e-09,3.322342401190781e-09,72
0.8,0.7779191450025074,0.2499999999999375,0.9285714285713955,0.008695652173785916,62.499999999984375,7125.000000003297,7187.5000000032815,73
0.95,0.8296892182523299,0.0,0.9999999999999644,0.0,0.0,3.5549063692741356e-09,3.5549063692741356e-09,73
0.97,0.846865766041808,0.0,0.9999999999999644,0.0,0.0,3.5549063692741356e-09,3.5549063692741356e-09,73
0.98,0.846865766041808,0.0,0.9999999999999644,0.0,0.0,3.5549063692741356e-09,3.5549063692741356e-09,73
0.99,0.846865766041808,0.0,0.9999999999999644,0.0,0.0,3.5549063692741356e-09,3.5549063692741356e-09,73
0.995,0.846865766041808,0.0,0.9999999999999644,0.0,0.0,3.5549063692741356e-09,3.5549063692741356e-09,73
0.999,0.846865766041808,0.0,0.9999999999999644,0.0,0.0,3.5549063692741356e-09,3.5549063692741356e-09,73
0.8,0.8030327487429972,0.16666666666663887,0.8799999999999648,0.003468849729399252,41.666666666659715,11970.00000000351,12011.666666670171,74
0.95,inf,0.0,0.99999999999996,0.0,0.0,3.986810881428937e-09,3.986810881428937e-09,74
0.97,inf,0.0,0.99999999999996,0.0,0.0,3.986810881428937e-09,3.986810881428937e-09,74
0.98,inf,0.0,0.99999999999996,0.0,0.0,3.986810881428937e-09,3.986810881428937e-09,74
0.99,inf,0.0,0.99999999999996,0.0,0.0,3.986810881428937e-09,3.986810881428937e-09,74
0.995,inf,0.0,0.99999999999996,0.0,0.0,3.986810881428937e-09,3.986810881428937e-09,74
0.999,inf,0.0,0.99999999999996,0.0,0.0,3.986810881428937e-09,3.986810881428937e-09,74
0.8,0.7660638223448386,0.0,0.7999999999999681,0.0,0.0,19950.000000003183,19950.000000003183,75
0.95,0.8263929056158008,0.0,0.99999999999996,0.0,0.0,3.986810881428937e-09,3.986810881428937e-09,75
0.97,0.8263929056158008,0.0,0.99999999999996,0.0,0.0,3.986810881428937e-09,3.986810881428937e-09,75
0.98,inf,0.0,0.99999999999996,0.0,0.0,3.986810881428937e-09,3.986810881428937e-09,75
0.99,inf,0.0,0.99999999999996,0.0,0.0,3.986810881428937e-09,3.986810881428937e-09,75
0.995,inf,0.0,0.99999999999996,0.0,0.0,3.986810881428937e-09,3.986810881428937e-09,75
0.999,inf,0.0,0.99999999999996,0.0,0.0,3.986810881428937e-09,3.986810881428937e-09,75
0.8,0.7694571797146106,0.0,0.7599999999999697,0.0,0.0,23940.000000003023,23940.000000003023,76
0.95,0.8228774674495679,0.0,0.99999999999996,0.0,0.0,3.986810881428937e-09,3.986810881428937e-09,76
0.97,0.8228774674495679,0.0,0.99999999999996,0.0,0.0,3.986810881428937e-09,3.986810881428937e-09,76
0.98,0.8228774674495679,0.0,0.99999999999996,0.0,0.0,3.986810881428937e-09,3.986810881428937e-09,76
0.99,0.8228774674495679,0.0,0.99999999999996,0.0,0.0,3.986810881428937e-09,3.986810881428937e-09,76
0.995,0.8228774674495679,0.0,0.99999999999996,0.0,0.0,3.986810881428937e-09,3.986810881428937e-09,76
0.999,0.8228774674495679,0.0,0.99999999999996,0.0,0.0,3.986810881428937e-09,3.986810881428937e-09,76
0.8,0.7844084040836776,0.33333333333327775,0.8846153846153506,0.007188277578038101,83.33333333331943,11509.615384618777,11592.948717952097,77
0.95,inf,0.0,0.9999999999999616,0.0,0.0,3.831768236040034e-09,3.831768236040034e-09,77
0.97,inf,0.0,0.9999999999999616,0.0,0.0,3.831768236040034e-09,3.831768236040034e-09,77
0.98,inf,0.0,0.9999999999999616,0.0,0.0,3.831768236040034e-09,3.831768236040034e-09,77
0.99,inf,0.0,0.9999999999999616,0.0,0.0,3.831768236040034e-09,3.831768236040034e-09,77
0.995,inf,0.0,0.9999999999999616,0.0,0.0,3.831768236040034e-09,3.831768236040034e-09,77
0.999,inf,0.0,0.9999999999999616,0.0,0.0,3.831768236040034e-09,3.831768236040034e-09,77
0.8,0.7459297688388858,0.33333333333322224,0.7586206896551463,0.0034490960989375843,83.33333333330556,24077.58620689916,24160.919540232466,78
0.95,0.8368088993735637,0.0,0.9655172413792771,0.0,0.0,3439.6551724171113,3439.6551724171113,78
0.97,0.8368088993735637,0.0,0.9655172413792771,0.0,0.0,3439.6551724171113,3439.6551724171113,78
0.98,0.8584873490739403,0.0,0.9999999999999656,0.0,0.0,3.4330871478971403e-09,3.4330871478971403e-09,78
0.99,0.8584873490739403,0.0,0.9999999999999656,0.0,0.0,3.4330871478971403e-09,3.4330871478971403e-09,78
0.995,0.8584873490739403,0.0,0.9999999999999656,0.0,0.0,3.4330871478971403e-09,3.4330871478971403e-09,78
0.999,0.8584873490739403,0.0,0.9999999999999656,0.0,0.0,3.4330871478971403e-09,3.4330871478971403e-09,78
0.8,0.7775028737748801,0.19999999999996,0.7407407407407134,0.0019296740994773844,49.999999999989996,25861.111111113838,25911.111111113827,79
0.95,inf,0.0,0.999999999999963,0.0,0.0,3.687800065321767e-09,3.687800065321767e-09,79
0.97,inf,0.0,0.999999999999963,0.0,0.0,3.687800065321767e-09,3.687800065321767e-09,79
0.98,inf,0.0,0.999999999999963,0.0,0.0,3.687800065321767e-09,3.687800065321767e-09,79
0.99,inf,0.0,0.999999999999963,0.0,0.0,3.687800065321767e-09,3.687800065321767e-09,79
0.995,inf,0.0,0.999999999999963,0.0,0.0,3.687800065321767e-09,3.687800065321767e-09,79
0.999,inf,0.0,0.999999999999963,0.0,0.0,3.687800065321767e-09,3.687800065321767e-09,79
0.8,0.7785630229323733,0.39999999999992,0.8076923076922767,0.005185997805895247,99.99999999997999,19182.692307695397,19282.692307695375,80
0.95,0.8492380222911646,0.0,0.9999999999999616,0.0,0.0,3.831768236040034e-09,3.831768236040034e-09,80
0.97,0.8492380222911646,0.0,0.9999999999999616,0.0,0.0,3.831768236040034e-09,3.831768236040034e-09,80
0.98,0.8492380222911646,0.0,0.9999999999999616,0.0,0.0,3.831768236040034e-09,3.831768236040034e-09,80
0.99,0.8492380222911646,0.0,0.9999999999999616,0.0,0.0,3.831768236040034e-09,3.831768236040034e-09,80
0.995,0.8492380222911646,0.0,0.9999999999999616,0.0,0.0,3.831768236040034e-09,3.831768236040034e-09,80
0.999,0.8492380222911646,0.0,0.9999999999999616,0.0,0.0,3.831768236040034e-09,3.831768236040034e-09,80
0.8,0.7686867025157257,0.33333333333327775,0.7307692307692027,0.003093396787614095,83.33333333331943,26855.769230772024,26939.102564105346,81
0.95,0.8397917203595222,0.0,0.9999999999999616,0.0,0.0,3.831768236040034e-09,3.831768236040034e-09,81
0.97,0.8397917203595222,0.0,0.9999999999999616,0.0,0.0,3.831768236040034e-09,3.831768236040034e-09,81
0.98,inf,0.0,0.9999999999999616,0.0,0.0,3.831768236040034e-09,3.831768236040034e-09,81
0.99,inf,0.0,0.9999999999999616,0.0,0.0,3.831768236040034e-09,3.831768236040034e-09,81
0.995,inf,0.0,0.9999999999999616,0.0,0.0,3.831768236040034e-09,3.831768236040034e-09,81
0.999,inf,0.0,0.9999999999999616,0.0,0.0,3.831768236040034e-09,3.831768236040034e-09,81
0.8,0.7685158711027851,0.0,0.8333333333333056,0.0,0.0,16625.000000002765,16625.000000002765,82
0.95,0.8393868471434102,0.0,0.9999999999999667,0.0,0.0,3.322342401190781e-09,3.322342401190781e-09,82
0.97,0.8393868471434102,0.0,0.9999999999999667,0.0,0.0,3.322342401190781e-09,3.322342401190781e-09,82
0.98,inf,0.0,0.9999999999999667,0.0,0.0,3.322342401190781e-09,3.322342401190781e-09,82
0.99,inf,0.0,0.9999999999999667,0.0,0.0,3.322342401190781e-09,3.322342401190781e-09,82
0.995,inf,0.0,0.9999999999999667,0.0,0.0,3.322342401190781e-09,3.322342401190781e-09,82
0.999,inf,0.0,0.9999999999999667,0.0,0.0,3.322342401190781e-09,3.322342401190781e-09,82
0.8,0.8013824181507699,0.0,0.9259259259258917,0.0,0.0,7388.888888892299,7388.888888892299,83
0.95,inf,0.0,0.999999999999963,0.0,0.0,3.687800065321767e-09,3.687800065321767e-09,83
0.97,inf,0.0,0.999999999999963,0.0,0.0,3.687800065321767e-09,3.687800065321767e-09,83
0.98,inf,0.0,0.999999999999963,0.0,0.0,3.687800065321767e-09,3.687800065321767e-09,83
0.99,inf,0.0,0.999999999999963,0.0,0.0,3.687800065321767e-09,3.687800065321767e-09,83
0.995,inf,0.0,0.999999999999963,0.0,0.0,3.687800065321767e-09,3.687800065321767e-09,83
0.999,inf,0.0,0.999999999999963,0.0,0.0,3.687800065321767e-09,3.687800065321767e-09,83
0.8,0.7928145470428323,0.2857142857142449,0.7599999999999697,0.002974773917169107,71.42857142856123,23940.000000003023,24011.428571431585,84
0.95,inf,0.0,0.99999999999996,0.0,0.0,3.986810881428937e-09,3.986810881428937e-09,84
0.97,inf,0.0,0.99999999999996,0.0,0.0,3.986810881428937e-09,3.986810881428937e-09,84
0.98,inf,0.0,0.99999999999996,0.0,0.0,3.986810881428937e-09,3.986810881428937e-09,84
0.99,inf,0.0,0.99999999999996,0.0,0.0,3.986810881428937e-09,3.986810881428937e-09,84
0.995,inf,0.0,0.99999999999996,0.0,0.0,3.986810881428937e-09,3.986810881428937e-09,84
0.999,inf,0.0,0.99999999999996,0.0,0.0,3.986810881428937e-09,3.986810881428937e-09,84
0.8,0.7605058036510968,0.9999999999996666,0.8620689655172117,0.017846153846016833,249.99999999991664,13758.620689658135,14008.620689658052,85
0.95,inf,0.0,0.9999999999999656,0.0,0.0,3.4330871478971403e-09,3.4330871478971403e-09,85
0.97,inf,0.0,0.9999999999999656,0.0,0.0,3.4330871478971403e-09,3.4330871478971403e-09,85
0.98,inf,0.0,0.9999999999999656,0.0,0.0,3.4330871478971403e-09,3.4330871478971403e-09,85
0.99,inf,0.0,0.9999999999999656,0.0,0.0,3.4330871478971403e-09,3.4330871478971403e-09,85
0.995,inf,0.0,0.9999999999999656,0.0,0.0,3.4330871478971403e-09,3.4330871478971403e-09,85
0.999,inf,0.0,0.9999999999999656,0.0,0.0,3.4330871478971403e-09,3.4330871478971403e-09,85
0.8,0.7817897899265029,0.0,0.8461538461538136,0.0,0.0,15346.153846157093,15346.153846157093,86
0.95,0.843056880391138,0.0,0.9999999999999616,0.0,0.0,3.831768236040034e-09,3.831768236040034e-09,86
0.97,0.843056880391138,0.0,0.9999999999999616,0.0,0.0,3.831768236040034e-09,3.831768236040034e-09,86
0.98,0.843056880391138,0.0,0.9999999999999616,0.0,0.0,3.831768236040034e-09,3.831768236040034e-09,86
0.99,0.843056880391138,0.0,0.9999999999999616,0.0,0.0,3.831768236040034e-09,3.831768236040034e-09,86
0.995,0.843056880391138,0.0,0.9999999999999616,0.0,0.0,3.831768236040034e-09,3.831768236040034e-09,86
0.999,0.843056880391138,0.0,0.9999999999999616,0.0,0.0,3.831768236040034e-09,3.831768236040034e-09,86
0.8,0.7770936987441786,0.0,0.7666666666666412,0.0,0.0,23275.000000002543,23275.000000002543,87
0.95,0.8524710256941578,0.0,0.9999999999999667,0.0,0.0,3.322342401190781e-09,3.322342401190781e-09,87
0.97,0.8524710256941578,0.0,0.9999999999999667,0.0,0.0,3.322342401190781e-09,3.322342401190781e-09,87
0.98,0.8524710256941578,0.0,0.9999999999999667,0.0,0.0,3.322342401190781e-09,3.322342401190781e-09,87
0.99,0.8524710256941578,0.0,0.9999999999999667,0.0,0.0,3.322342401190781e-09,3.322342401190781e-09,87
0.995,0.8524710256941578,0.0,0.9999999999999667,0.0,0.0,3.322342401190781e-09,3.322342401190781e-09,87
0.999,0.8524710256941578,0.0,0.9999999999999667,0.0,0.0,3.322342401190781e-09,3.322342401190781e-09,87
0.8,0.780836806545792,0.499999999999875,0.9285714285713955,0.01724137931009494,124.99999999996875,7125.000000003297,7250.000000003266,88
0.95,0.8371704776126153,0.0,0.9999999999999644,0.0,0.0,3.5549063692741356e-09,3.5549063692741356e-09,88
0.97,0.8371704776126153,0.0,0.9999999999999644,0.0,0.0,3.5549063692741356e-09,3.5549063692741356e-09,88
0.98,0.8371704776126153,0.0,0.9999999999999644,0.0,0.0,3.5549063692741356e-09,3.5549063692741356e-09,88
0.99,0.8371704776126153,0.0,0.9999999999999644,0.0,0.0,3.5549063692741356e-09,3.5549063692741356e-09,88
0.995,0.8371704776126153,0.0,0.9999999999999644,0.0,0.0,3.5549063692741356e-09,3.5549063692741356e-09,88
0.999,0.8371704776126153,0.0,0.9999999999999644,0.0,0.0,3.5549063692741356e-09,3.5549063692741356e-09,88
0.8,0.7844133658543467,0.2499999999999375,0.8571428571428266,0.004366812227041707,62.499999999984375,14250.00000000305,14312.500000003034,89
0.95,0.8529466088041957,0.0,0.9999999999999644,0.0,0.0,3.5549063692741356e-09,3.5549063692741356e-09,89
0.97,0.8529466088041957,0.0,0.9999999999999644,0.0,0.0,3.5549063692741356e-09,3.5549063692741356e-09,89
0.98,inf,0.0,0.9999999999999644,0.0,0.0,3.5549063692741356e-09,3.5549063692741356e-09,89
0.99,inf,0.0,0.9999999999999644,0.0,0.0,3.5549063692741356e-09,3.5549063692741356e-09,89
0.995,inf,0.0,0.9999999999999644,0.0,0.0,3.5549063692741356e-09,3.5549063692741356e-09,89
0.999,inf,0.0,0.9999999999999644,0.0,0.0,3.5549063692741356e-09,3.5549063692741356e-09,89
0.8,0.7873526753925388,0.499999999999875,0.7857142857142577,0.005813953488342851,124.99999999996875,21375.000000002794,21500.00000000276,90
0.95,0.8211519002644501,0.0,0.892857142857111,0.0,0.0,10687.500000003174,10687.500000003174,90
0.97,0.8374045933033794,0.0,0.9999999999999644,0.0,0.0,3.5549063692741356e-09,3.5549063692741356e-09,90
0.98,0.8374045933033794,0.0,0.9999999999999644,0.0,0.0,3.5549063692741356e-09,3.5549063692741356e-09,90
0.99,0.8374045933033794,0.0,0.9999999999999644,0.0,0.0,3.5549063692741356e-09,3.5549063692741356e-09,90
0.995,0.8374045933033794,0.0,0.9999999999999644,0.0,0.0,3.5549063692741356e-09,3.5549063692741356e-09,90
0.999,0.8374045933033794,0.0,0.9999999999999644,0.0,0.0,3.5549063692741356e-09,3.5549063692741356e-09,90
0.8,0.7859756931473945,0.0,0.9629629629629274,0.0,0.0,3694.4444444479936,3694.4444444479936,91
0.95,inf,0.0,0.999999999999963,0.0,0.0,3.687800065321767e-09,3.687800065321767e-09,91
0.97,inf,0.0,0.999999999999963,0.0,0.0,3.687800065321767e-09,3.687800065321767e-09,91
0.98,inf,0.0,0.999999999999963,0.0,0.0,3.687800065321767e-09,3.687800065321767e-09,91
0.99,inf,0.0,0.999999999999963,0.0,0.0,3.687800065321767e-09,3.687800065321767e-09,91
0.995,inf,0.0,0.999999999999963,0.0,0.0,3.687800065321767e-09,3.687800065321767e-09,91
0.999,inf,0.0,0.999999999999963,0.0,0.0,3.687800065321767e-09,3.687800065321767e-09,91
0.8,0.7694730093897829,0.19999999999996,0.8148148148147847,0.0026994601079628534,49.999999999989996,18472.222222225228,18522.222222225217,92
0.95,0.8228820764588906,0.0,0.999999999999963,0.0,0.0,3.687800065321767e-09,3.687800065321767e-09,92
0.97,0.8228820764588906,0.0,0.999999999999963,0.0,0.0,3.687800065321767e-09,3.687800065321767e-09,92
0.98,0.8228820764588906,0.0,0.999999999999963,0.0,0.0,3.687800065321767e-09,3.687800065321767e-09,92
0.99,0.8228820764588906,0.0,0.999999999999963,0.0,0.0,3.687800065321767e-09,3.687800065321767e-09,92
0.995,0.8228820764588906,0.0,0.999999999999963,0.0,0.0,3.687800065321767e-09,3.687800065321767e-09,92
0.999,0.8228820764588906,0.0,0.999999999999963,0.0,0.0,3.687800065321767e-09,3.687800065321767e-09,92
0.8,0.779804809399521,0.0,0.9310344827585887,0.0,0.0,6879.310344830778,6879.310344830778,93
0.95,0.8279668251043891,0.0,0.9655172413792771,0.0,0.0,3439.6551724171113,3439.6551724171113,93
0.97,0.8279668251043891,0.0,0.9655172413792771,0.0,0.0,3439.6551724171113,3439.6551724171113,93
0.98,0.8279668251043891,0.0,0.9655172413792771,0.0,0.0,3439.6551724171113,3439.6551724171113,93
0.99,inf,0.0,0.9999999999999656,0.0,0.0,3.4330871478971403e-09,3.4330871478971403e-09,93
0.995,inf,0.0,0.9999999999999656,0.0,0.0,3.4330871478971403e-09,3.4330871478971403e-09,93
0.999,inf,0.0,0.9999999999999656,0.0,0.0,3.4330871478971403e-09,3.4330871478971403e-09,93
0.8,0.7546252605606849,0.49999999999995,0.6818181818181509,0.003922967189715876,124.9999999999875,31738.63636363945,31863.636363639438,94
0.95,0.7994818517298361,0.19999999999998,0.8636363636363245,0.003662393873785644,49.999999999995,13602.272727276635,13652.27272727663,94
0.97,inf,0.0,0.9999999999999546,0.0,0.0,4.529460140290098e-09,4.529460140290098e-09,94
0.98,inf,0.0,0.9999999999999546,0.0,0.0,4.529460140290098e-09,4.529460140290098e-09,94
0.99,inf,0.0,0.9999999999999546,0.0,0.0,4.529460140290098e-09,4.529460140290098e-09,94
0.995,inf,0.0,0.9999999999999546,0.0,0.0,4.529460140290098e-09,4.529460140290098e-09,94
0.999,inf,0.0,0.9999999999999546,0.0,0.0,4.529460140290098e-09,4.529460140290098e-09,94
0.8,0.7650822495486529,0.19999999999996,0.7407407407407134,0.0019296740994773844,49.999999999989996,25861.111111113838,25911.111111113827,95
0.95,0.8521280902626039,0.0,0.9629629629629274,0.0,0.0,3694.4444444479936,3694.4444444479936,95
0.97,0.8521280902626039,0.0,0.9629629629629274,0.0,0.0,3694.4444444479936,3694.4444444479936,95
0.98,0.8521280902626039,0.0,0.9629629629629274,0.0,0.0,3694.4444444479936,3694.4444444479936,95
0.99,inf,0.0,0.999999999999963,0.0,0.0,3.687800065321767e-09,3.687800065321767e-09,95
0.995,inf,0.0,0.999999999999963,0.0,0.0,3.687800065321767e-09,3.687800065321767e-09,95
0.999,inf,0.0,0.999999999999963,0.0,0.0,3.687800065321767e-09,3.687800065321767e-09,95
0.8,0.7937716558598567,0.18181818181816528,0.8571428571428164,0.0031796502384503324,45.45454545454132,14250.000000004069,14295.45454545861,96
0.95,0.8506735108761981,0.0,0.9523809523809071,0.0,0.0,4750.000000004513,4750.000000004513,96
0.97,0.8506735108761981,0.0,0.9523809523809071,0.0,0.0,4750.000000004513,4750.000000004513,96
0.98,0.8719857081485639,0.0,0.9523809523809071,0.0,0.0,4750.000000004513,4750.000000004513,96
0.99,inf,0.0,0.9999999999999525,0.0,0.0,4.739875159032181e-09,4.739875159032181e-09,96
0.995,inf,0.0,0.9999999999999525,0.0,0.0,4.739875159032181e-09,4.739875159032181e-09,96
0.999,inf,0.0,0.9999999999999525,0.0,0.0,4.739875159032181e-09,4.739875159032181e-09,96
0.8,0.8555922579873313,0.0,0.91304347826083,0.0,0.0,8673.91304348221,8673.91304348221,97
0.95,0.8555922579873313,0.0,0.91304347826083,0.0,0.0,8673.91304348221,8673.91304348221,97
0.97,0.8555922579873313,0.0,0.91304347826083,0.0,0.0,8673.91304348221,8673.91304348221,97
0.98,inf,0.0,0.9999999999999566,0.0,0.0,4.330119596218651e-09,4.330119596218651e-09,97
0.99,inf,0.0,0.9999999999999566,0.0,0.0,4.330119596218651e-09,4.330119596218651e-09,97
0.995,inf,0.0,0.9999999999999566,0.0,0.0,4.330119596218651e-09,4.330119596218651e-09,97
0.999,inf,0.0,0.9999999999999566,0.0,0.0,4.330119596218651e-09,4.330119596218651e-09,97
0.8,0.7923338642805211,0.14285714285712245,0.7199999999999712,0.0012770739681193537,35.714285714280614,27930.00000000287,27965.71428571715,98
0.95,0.8456420093043336,0.0,0.9599999999999617,0.0,0.0,3990.0000000038244,3990.0000000038244,98
0.97,0.8456420093043336,0.0,0.9599999999999617,0.0,0.0,3990.0000000038244,3990.0000000038244,98
0.98,0.8456420093043336,0.0,0.9599999999999617,0.0,0.0,3990.0000000038244,3990.0000000038244,98
0.99,inf,0.0,0.99999999999996,0.0,0.0,3.986810881428937e-09,3.986810881428937e-09,98
0.995,inf,0.0,0.99999999999996,0.0,0.0,3.986810881428937e-09,3.986810881428937e-09,98
0.999,inf,0.0,0.99999999999996,0.0,0.0,3.986810881428937e-09,3.986810881428937e-09,98
0.8,0.7930232234808742,0.33333333333327775,0.9230769230768876,0.010743801652747373,83.33333333331943,7673.076923080462,7756.410256413781,99
0.95,inf,0.0,0.9999999999999616,0.0,0.0,3.831768236040034e-09,3.831768236040034e-09,99
0.97,inf,0.0,0.9999999999999616,0.0,0.0,3.831768236040034e-09,3.831768236040034e-09,99
0.98,inf,0.0,0.9999999999999616,0.0,0.0,3.831768236040034e-09,3.831768236040034e-09,99
0.99,inf,0.0,0.9999999999999616,0.0,0.0,3.831768236040034e-09,3.831768236040034e-09,99
0.995,inf,0.0,0.9999999999999616,0.0,0.0,3.831768236040034e-09,3.831768236040034e-09,99
0.999,inf,0.0,0.9999999999999616,0.0,0.0,3.831768236040034e-09,3.831768236040034e-09,99
0.8,0.763170268711309,0.79999999999984,0.7407407407407134,0.0076742698784589515,199.99999999995998,25861.111111113838,26061.111111113798,100
0.95,0.8461898722136385,0.0,0.999999999999963,0.0,0.0,3.687800065321767e-09,3.687800065321767e-09,100
0.97,0.8461898722136385,0.0,0.999999999999963,0.0,0.0,3.687800065321767e-09,3.687800065321767e-09,100
0.98,0.8461898722136385,0.0,0.999999999999963,0.0,0.0,3.687800065321767e-09,3.687800065321767e-09,100
0.99,0.8461898722136385,0.0,0.999999999999963,0.0,0.0,3.687800065321767e-09,3.687800065321767e-09,100
0.995,0.8461898722136385,0.0,0.999999999999963,0.0,0.0,3.687800065321767e-09,3.687800065321767e-09,100
0.999,0.8461898722136385,0.0,0.999999999999963,0.0,0.0,3.687800065321767e-09,3.687800065321767e-09,100
0.8,0.7790552688515243,0.9999999999989999,0.7741935483870719,0.01097733711042133,249.99999999974997,22524.19354838958,22774.19354838933,101
0.95,0.8395552550240217,0.0,0.9677419354838398,0.0,0.0,3217.74193548698,3217.74193548698,101
0.97,0.8395552550240217,0.0,0.9677419354838398,0.0,0.0,3217.74193548698,3217.74193548698,101
0.98,0.8395552550240217,0.0,0.9677419354838398,0.0,0.0,3217.74193548698,3217.74193548698,101
0.99,inf,0.0,0.9999999999999678,0.0,0.0,3.2115976544844216e-09,3.2115976544844216e-09,101
0.995,inf,0.0,0.9999999999999678,0.0,0.0,3.2115976544844216e-09,3.2115976544844216e-09,101
0.999,inf,0.0,0.9999999999999678,0.0,0.0,3.2115976544844216e-09,3.2115976544844216e-09,101
0.8,0.7768297033604453,0.44444444444439507,0.6086956521738867,0.0028385424701412665,111.11111111109877,39032.6086956548,39143.719806765905,102
0.95,0.8596896936823711,0.0,0.8695652173912666,0.0,0.0,13010.869565221159,13010.869565221159,102
0.97,0.8596896936823711,0.0,0.8695652173912666,0.0,0.0,13010.869565221159,13010.869565221159,102
0.98,0.8596896936823711,0.0,0.8695652173912666,0.0,0.0,13010.869565221159,13010.869565221159,102
0.99,0.8895470973892011,0.0,0.9999999999999566,0.0,0.0,4.330119596218651e-09,4.330119596218651e-09,102
0.995,0.8895470973892011,0.0,0.9999999999999566,0.0,0.0,4.330119596218651e-09,4.330119596218651e-09,102
0.999,0.8895470973892011,0.0,0.9999999999999566,0.0,0.0,4.330119596218651e-09,4.330119596218651e-09,102
0.8,0.7853401129448516,0.0,0.8846153846153506,0.0,0.0,11509.615384618777,11509.615384618777,103
0.95,0.8425893613004425,0.0,0.9615384615384246,0.0,0.0,3836.5384615421467,3836.5384615421467,103
0.97,0.8425893613004425,0.0,0.9615384615384246,0.0,0.0,3836.5384615421467,3836.5384615421467,103
0.98,0.8425893613004425,0.0,0.9615384615384246,0.0,0.0,3836.5384615421467,3836.5384615421467,103
0.99,inf,0.0,0.9999999999999616,0.0,0.0,3.831768236040034e-09,3.831768236040034e-09,103
0.995,inf,0.0,0.9999999999999616,0.0,0.0,3.831768236040034e-09,3.831768236040034e-09,103
0.999,inf,0.0,0.9999999999999616,0.0,0.0,3.831768236040034e-09,3.831768236040034e-09,103
0.8,0.7933221095353569,0.19999999999996,0.8148148148147847,0.0026994601079628534,49.999999999989996,18472.222222225228,18522.222222225217,104
0.95,0.8436709239470759,0.0,0.9629629629629274,0.0,0.0,3694.4444444479936,3694.4444444479936,104
0.97,0.8436709239470759,0.0,0.9629629629629274,0.0,0.0,3694.4444444479936,3694.4444444479936,104
0.98,0.8436709239470759,0.0,0.9629629629629274,0.0,0.0,3694.4444444479936,3694.4444444479936,104
0.99,inf,0.0,0.999999999999963,0.0,0.0,3.687800065321767e-09,3.687800065321767e-09,104
0.995,inf,0.0,0.999999999999963,0.0,0.0,3.687800065321767e-09,3.687800065321767e-09,104
0.999,inf,0.0,0.999999999999963,0.0,0.0,3.687800065321767e-09,3.687800065321767e-09,104
0.8,0.7886837792614144,0.0,0.7307692307692027,0.0,0.0,26855.769230772024,26855.769230772024,105
0.95,0.8563168892205487,0.0,0.9615384615384246,0.0,0.0,3836.5384615421467,3836.5384615421467,105
0.97,0.8563168892205487,0.0,0.9615384615384246,0.0,0.0,3836.5384615421467,3836.5384615421467,105
0.98,0.8563168892205487,0.0,0.9615384615384246,0.0,0.0,3836.5384615421467,3836.5384615421467,105
0.99,inf,0.0,0.9999999999999616,0.0,0.0,3.831768236040034e-09,3.831768236040034e-09,105
0.995,inf,0.0,0.9999999999999616,0.0,0.0,3.831768236040034e-09,3.831768236040034e-09,105
0.999,inf,0.0,0.9999999999999616,0.0,0.0,3.831768236040034e-09,3.831768236040034e-09,105
0.8,0.7747313407861167,0.16666666666663887,0.8461538461538136,0.0027077692147283094,41.666666666659715,15346.153846157093,15387.820512823753,106
0.95,0.816846787044916,0.0,0.9999999999999616,0.0,0.0,3.831768236040034e-09,3.831768236040034e-09,106
0.97,0.816846787044916,0.0,0.9999999999999616,0.0,0.0,3.831768236040034e-09,3.831768236040034e-09,106
0.98,inf,0.0,0.9999999999999616,0.0,0.0,3.831768236040034e-09,3.831768236040034e-09,106
0.99,inf,0.0,0.9999999999999616,0.0,0.0,3.831768236040034e-09,3.831768236040034e-09,106
0.995,inf,0.0,0.9999999999999616,0.0,0.0,3.831768236040034e-09,3.831768236040034e-09,106
0.999,inf,0.0,0.9999999999999616,0.0,0.0,3.831768236040034e-09,3.831768236040034e-09,106
0.8,0.7721515576606701,0.33333333333322224,0.7241379310344578,0.003019260801653584,83.33333333330556,27517.241379312836,27600.574712646143,107
0.95,0.8420892661163799,0.0,0.9655172413792771,0.0,0.0,3439.6551724171113,3439.6551724171113,107
0.97,0.8420892661163799,0.0,0.9655172413792771,0.0,0.0,3439.6551724171113,3439.6551724171113,107
0.98,0.8420892661163799,0.0,0.9655172413792771,0.0,0.0,3439.6551724171113,3439.6551724171113,107
0.99,inf,0.0,0.9999999999999656,0.0,0.0,3.4330871478971403e-09,3.4330871478971403e-09,107
0.995,inf,0.0,0.9999999999999656,0.0,0.0,3.4330871478971403e-09,3.4330871478971403e-09,107
